ticker,Date,Open,High,Low,Close,Volume,Adj Close
ACN,4/27/15,94.029999,94.400002,93.529999,93.760002,2155500,93.760002
ACN,4/24/15,93.290001,93.82,92.639999,93.400002,2249800,93.400002
ACN,4/23/15,93.379997,94.269997,92.849998,93.839996,2165500,93.839996
ACN,4/22/15,93.339996,93.629997,92.760002,93.379997,1896200,93.379997
ACN,4/21/15,93.910004,94,92.870003,93,1949800,93
ACN,4/20/15,92.989998,93.559998,92.620003,93.269997,3294400,93.269997
ACN,4/17/15,93.290001,93.410004,92.160004,92.389999,2647800,92.389999
ACN,4/16/15,93.910004,94.220001,93.669998,94.059998,1934800,94.059998
ACN,4/15/15,94.269997,94.5,94.010002,94.160004,2093900,94.160004
ACN,4/14/15,93.57,94.220001,93.220001,93.809998,2087000,93.809998
ACN,4/13/15,94.339996,94.879997,93.440002,93.489998,2443900,93.489998
ACN,4/10/15,95.449997,95.470001,94.529999,94.690002,2158000,94.690002
ACN,4/9/15,95.400002,95.660004,94.68,95.470001,1952200,95.470001
ACN,4/8/15,95.459999,96.160004,94.660004,95.120003,2651600,95.120003
ACN,4/7/15,95.639999,96.779999,95.139999,96.389999,4232700,95.369998
ACN,4/6/15,93.459999,96,93.129997,95.690002,2563700,94.677408
ACN,4/2/15,93.699997,94.419998,93.099998,94.18,2145700,93.183385
ACN,4/1/15,93.559998,93.93,92.68,93.559998,2736100,92.569943
ACN,3/31/15,94.010002,94.489998,93.550003,93.690002,2708600,92.698572
ACN,3/30/15,94.150002,94.839996,93.940002,94.419998,3333100,93.420843
ACN,3/27/15,93.919998,94.139999,92.650002,93.940002,4352000,92.945927
ACN,3/26/15,91.510002,94.980003,90.940002,94.169998,7157000,93.173488
ACN,3/25/15,89.410004,89.949997,88.18,88.209999,3607100,87.276558
ACN,3/24/15,91.489998,91.489998,89.279999,89.410004,2948600,88.463864
ACN,3/23/15,91.379997,91.779999,91.209999,91.540001,1916200,90.571322
ACN,3/20/15,90.889999,91.650002,90.510002,91.480003,3558200,90.511959
ACN,3/19/15,90.889999,91.339996,89.989998,90.190002,2658500,89.235609
ACN,3/18/15,88.800003,91.349998,88.370003,90.93,2664900,89.967776
ACN,3/17/15,88.349998,88.879997,88.209999,88.839996,2210900,87.899889
ACN,3/16/15,88.32,89.099998,88.139999,88.910004,2246000,87.969155
ACN,3/13/15,88.18,88.209999,86.400002,87.870003,3617200,86.94016
ACN,3/12/15,87.029999,88.300003,86.860001,88.199997,2164100,87.266662
ACN,3/11/15,88.290001,88.900002,86.760002,86.860001,4320400,85.940845
ACN,3/10/15,89.959999,90.209999,88.050003,88.059998,3230200,87.128144
ACN,3/9/15,90.730003,90.959999,90.139999,90.790001,1464200,89.829258
ACN,3/6/15,91.620003,91.949997,90.489998,90.669998,3735000,89.710526
ACN,3/5/15,91.309998,92.18,91.18,92.050003,3019600,91.075927
ACN,3/4/15,90.830002,91.199997,90.059998,90.910004,2728800,89.947991
ACN,3/3/15,91.18,91.269997,90.550003,90.839996,2888300,89.878725
ACN,3/2/15,90.029999,91.239998,89.730003,91.18,1975000,90.215131
ACN,2/27/15,90.050003,90.760002,89.860001,90.029999,1686100,89.077299
ACN,2/26/15,90.82,91.230003,90,90.300003,2156800,89.344446
ACN,2/25/15,90.639999,91.440002,90.330002,90.599998,1732900,89.641267
ACN,2/24/15,90.169998,91,89.889999,90.849998,1592000,89.888621
ACN,2/23/15,90.599998,90.790001,90.129997,90.57,1579000,89.611585
ACN,2/20/15,90.019997,90.980003,89.309998,90.489998,2950600,89.53243
ACN,2/19/15,89.529999,90.379997,89.370003,90.269997,1751700,89.314757
ACN,2/18/15,89,89.519997,88.860001,89.43,1508900,88.483649
ACN,2/17/15,89.629997,89.790001,88.830002,89.300003,1915900,88.355028
ACN,2/13/15,89.089996,89.800003,89.080002,89.790001,1774400,88.83984
ACN,2/12/15,88.059998,89.220001,87.980003,89.089996,1931300,88.147243
ACN,2/11/15,87.519997,88.169998,87.25,87.959999,1829800,87.029204
ACN,2/10/15,87.739998,87.910004,86.68,87.519997,2573800,86.593857
ACN,2/9/15,87.510002,88.230003,87.099998,87.360001,2670500,86.435554
ACN,2/6/15,88.599998,89.099998,87.839996,88.150002,2365300,87.217196
ACN,2/5/15,88.110001,88.540001,87.339996,88.470001,2102000,87.533809
ACN,2/4/15,89.18,89.18,87.169998,87.339996,2764100,86.415762
ACN,2/3/15,86.25,87.959999,85.970001,87.919998,3501300,86.989626
ACN,2/2/15,84.419998,85.849998,83.470001,85.830002,3088500,84.921746
ACN,1/30/15,85.120003,85.440002,83.860001,84.029999,3837500,83.140791
ACN,1/29/15,84.949997,85.699997,83.940002,85.639999,3590600,84.733754
ACN,1/28/15,86.93,87.120003,84.330002,84.360001,3469100,83.467301
ACN,1/27/15,87.949997,88.32,86,86.160004,3689000,85.248256
ACN,1/26/15,89.040001,89.199997,88.239998,89.080002,1997200,88.137355
ACN,1/23/15,89.510002,89.919998,89.139999,89.220001,1939100,88.275873
ACN,1/22/15,88.720001,89.559998,87.949997,89.5,2656900,88.552908
ACN,1/21/15,88.349998,88.629997,87.730003,88.339996,2040800,87.40518
ACN,1/20/15,88.889999,89.419998,87.919998,88.620003,2333600,87.682223
ACN,1/16/15,87.75,89.010002,87.550003,88.889999,2657400,87.949363
ACN,1/15/15,88.779999,89.099998,87.669998,88.169998,1821000,87.236981
ACN,1/14/15,89.540001,89.540001,88,88.779999,2377900,87.840526
ACN,1/13/15,89.769997,91.339996,89.150002,89.830002,4007000,88.879418
ACN,1/12/15,89.110001,90.019997,88.910004,89.510002,2417400,88.562805
ACN,1/9/15,89.949997,90.150002,89.379997,89.779999,2399900,88.829944
ACN,1/8/15,89,90.150002,88.839996,89.879997,2802900,88.928884
ACN,1/7/15,87.160004,88.75,87.160004,88.529999,2865500,87.593172
ACN,1/6/15,87.5,87.769997,86.010002,86.709999,2867000,85.792431
ACN,1/5/15,88.040001,88.32,87.18,87.339996,3000000,86.415762
ACN,1/2/15,89.669998,90.089996,88.43,88.839996,2021300,87.899889
ACN,12/31/14,90.18,90.480003,89.290001,89.309998,1754500,88.364917
ACN,12/30/14,90.5,90.839996,89.989998,90.190002,1721900,89.235609
ACN,12/29/14,90.900002,91.050003,90.239998,90.519997,1994000,89.562111
ACN,12/26/14,91.400002,91.720001,91.18,91.260002,1194000,90.294286
ACN,12/24/14,91.480003,91.940002,91.309998,91.32,914900,90.353649
ACN,12/23/14,91.349998,91.75,90.699997,91.419998,2148500,90.452589
ACN,12/22/14,90.080002,91.25,89.769997,91.18,2986500,90.215131
ACN,12/19/14,90.150002,91.360001,89.639999,90.510002,6480600,89.552223
ACN,12/18/14,88.120003,90.989998,87.790001,89.739998,8918400,88.790367
ACN,12/17/14,83,85.309998,82.849998,85.300003,5081000,84.397356
ACN,12/16/14,82,84.220001,81.660004,82.870003,4386500,81.99307
ACN,12/15/14,82.129997,82.849998,81.690002,81.879997,3154600,81.013541
ACN,12/12/14,83.410004,83.470001,81.860001,81.900002,2784800,81.033333
ACN,12/11/14,84.379997,85.43,83.68,83.879997,2369300,82.992377
ACN,12/10/14,85.199997,85.309998,83.620003,83.730003,1967700,82.84397
ACN,12/9/14,84.169998,85.220001,83.989998,85.18,1652900,84.278623
ACN,12/8/14,86.160004,86.160004,84.769997,84.970001,2179100,84.070846
ACN,12/5/14,86.309998,86.489998,86.080002,86.190002,2229900,85.277937
ACN,12/4/14,86.410004,86.559998,85.93,86.339996,1724400,85.426344
ACN,12/3/14,86.400002,86.599998,85.779999,86.519997,1728400,85.604439
ACN,12/2/14,85.849998,86.220001,85.25,85.980003,2504200,85.07016
ACN,12/1/14,85.879997,87.080002,85.610001,86,2743600,85.089945
ACN,11/28/14,85.290001,86.489998,85.190002,86.330002,1725100,85.416455
ACN,11/26/14,85.279999,85.290001,84.809998,85.150002,1930100,84.248942
ACN,11/25/14,84.800003,85.379997,84.779999,85.32,3475200,84.417141
ACN,11/24/14,83.989998,85,83.989998,84.93,2003200,84.031269
ACN,11/21/14,84.32,84.370003,83.709999,84.080002,2204300,83.190265
ACN,11/20/14,83.480003,83.910004,83.160004,83.440002,1571300,82.557038
ACN,11/19/14,84.059998,84.199997,83.459999,83.639999,2117400,82.754918
ACN,11/18/14,84.650002,84.769997,84.080002,84.300003,2715500,83.407938
ACN,11/17/14,84.43,84.790001,84.129997,84.650002,1890200,83.754233
ACN,11/14/14,84.269997,84.739998,84.050003,84.639999,2777200,83.744336
ACN,11/13/14,84.029999,84.779999,83.800003,84.440002,2337200,83.546456
ACN,11/12/14,83.830002,84.220001,83.57,84.120003,1929600,83.229842
ACN,11/11/14,84.129997,84.5,83.779999,83.940002,1650300,83.051747
ACN,11/10/14,83.160004,84.349998,83.160004,84.160004,2444500,83.26942
ACN,11/7/14,83.239998,83.75,82.720001,83.480003,2504900,82.596615
ACN,11/6/14,82.190002,83.309998,82.110001,83.239998,2606900,82.35915
ACN,11/5/14,81.5,82.5,81.349998,82.480003,3201700,81.607198
ACN,11/4/14,80.889999,81.290001,80.779999,81.150002,2371300,80.29127
ACN,11/3/14,81.029999,81.370003,80.669998,80.970001,2306800,80.113174
ACN,10/31/14,81.080002,81.419998,80.940002,81.120003,3089700,80.261588
ACN,10/30/14,79.349998,80.650002,79.349998,80.620003,2775400,79.766879
ACN,10/29/14,79.470001,79.949997,79,79.550003,2432800,78.708203
ACN,10/28/14,79.279999,79.480003,79,79.470001,2465400,78.629047
ACN,10/27/14,78.029999,79.419998,77.940002,79.019997,3383300,78.183805
ACN,10/24/14,78.099998,79.07,78.07,78.349998,2314000,77.520896
ACN,10/23/14,78.220001,78.480003,77.690002,78.080002,1976700,77.253757
ACN,10/22/14,78.099998,78.889999,77.419998,77.459999,2421600,76.640315
ACN,10/21/14,76.830002,78.220001,76.580002,77.93,2382800,77.105343
ACN,10/20/14,75.68,76.739998,75.330002,76.440002,2457700,75.631112
ACN,10/17/14,76.830002,76.980003,76.32,76.620003,2738000,75.809208
ACN,10/16/14,74.93,76.599998,74.599998,76.150002,4648200,75.34418
ACN,10/15/14,74.199997,76.190002,73.980003,75.849998,4809700,75.047352
ACN,10/14/14,76.639999,77.150002,75.980003,76.169998,6816800,74.354758
ACN,10/13/14,76.839996,77.32,76.25,76.290001,3332200,74.471901
ACN,10/10/14,78.410004,78.82,76.800003,76.839996,3389400,75.00879
ACN,10/9/14,79.940002,80.010002,78.120003,78.190002,3949100,76.326623
ACN,10/8/14,78.410004,80.080002,78.389999,79.839996,4899600,77.937295
ACN,10/7/14,80.510002,80.559998,78.800003,78.809998,2991100,76.931843
ACN,10/6/14,80.400002,80.940002,80.230003,80.730003,2475100,78.806092
ACN,10/3/14,80,80.629997,80,80.32,2588200,78.405859
ACN,10/2/14,79.489998,79.809998,78.75,79.43,3046100,77.53707
ACN,10/1/14,81.18,81.25,79.540001,79.720001,3785700,77.82016
ACN,9/30/14,79.800003,81.769997,78.839996,81.32,5449100,79.382028
ACN,9/29/14,78.260002,79.980003,78.080002,79.919998,2967300,78.015391
ACN,9/26/14,79.230003,79.370003,78.75,79.290001,2912100,77.400407
ACN,9/25/14,79.970001,80.110001,78.540001,78.980003,5547600,77.097797
ACN,9/24/14,77.949997,80.43,77.559998,80.199997,6875200,78.288717
ACN,9/23/14,79.220001,79.610001,78.900002,79.599998,4313400,77.703017
